node_id,node_type,name,title_canonical,ai_type,job_family,posted_month,origine,source,famille,stage,focus
company_ClickHouse,Company,ClickHouse,,,,,,,,Series D,"Real-time analytics, data warehousing, and cloud database
platform"
company_Herald,Company,Herald,,,,,,,,Series A,Digital infrastructure for commercial insurance
company_Baseten,Company,Baseten,,,,,,,,Series E,AI inference and deployment platform
company_MagicSchool_AI,Company,MagicSchool AI,,,,,,,,Series B,Generative AI platform for teachers and educators
company_Tower_Research_Capital,Company,Tower Research Capital,,,,,,,,Public,Quantitative trading firm with venture investing
company_The_College_Board,Company,The College Board,,,,,,,,,"Educational nonprofit - college and career planning platform
for students"
company_Datacor_Inc,Company,"Datacor, Inc.",,,,,,,,,"ERP, CRM, and process manufacturing software"
company_LexisNexis,Company,LexisNexis,,,,,,,,Public,AI-powered patent classification and IP analytics
company_Fireworks_AI,Company,Fireworks AI,,,,,,,,Series C,Generative AI infrastructure and inference platform
company_Collibra,Company,Collibra,,,,,,,,,Data intelligence and governance platform for enterprises
company_Solv,Company,Solv.,,,,,,,,Series B,Healthcare technology platform for accessible care
company_Tria_Federal,Company,Tria Federal,,,,,,,,,"Digital services and AI solutions for federal government
missions"
company_Beli,Company,Beli,,,,,,,,,Restaurant discovery and recommendation platform
company_Curai_Health,Company,Curai Health,,,,,,,,Startup,AI-powered virtual healthcare delivery
company_Anaconda,Company,Anaconda,,,,,,,,Series B,Enterprise Python data science and AI platform
company_YCharts,Company,YCharts,,,,,,,,Public (or late-stage growth - recognized on Inc. 5000 for nearly a decade),"SaaS platform for wealth managers and investment
professionals"
company_telli,Company,telli,,,,,,,,Seed,AI-native phone system with voice agents
company_Octagon,Company,Octagon,,,,,,,,Public,Global sports and entertainment marketing
company_Scrunch_AI,Company,Scrunch AI,,,,,,,,Series B,AI search optimization for marketing brands
company_Capital_Group,Company,Capital Group,,,,,,,,Public,Investment management and financial services
company_Clear_Street,Company,Clear Street,,,,,,,,,Cloud-native unified capital markets trading platform
company_iManage,Company,iManage,,,,,,,,,"Intelligent cloud platform for document management and
knowledge work"
company_Flock_Safety,Company,Flock Safety,,,,,,,,Series C+,Public safety technology and crime prevention platform
company_EverCommerce,Company,EverCommerce,,,,,,,,Public,Service commerce SaaS platform for service economy
company_Salesforce,Company,Salesforce,,,,,,,,Public,AI CRM platform and collaboration tools
company_SmartAssets,Company,SmartAssets,,,,,,,,,"AI platform for advertising content and creative
effectiveness"
company_Defense_Unicorns,Company,Defense Unicorns,,,,,,,,,Secure software and AI solutions for defense
company_RoomPriceGenie,Company,RoomPriceGenie,,,,,,,,Series B,AI-powered hotel pricing optimization platform
company_Loop_Earplugs,Company,Loop Earplugs,,,,,,,,Series B,Earplugs and hearing protection solutions
company_Deepmind,Company,Deepmind,,,,,,,,Public,AI research and development for public benefit
company_Artera,Company,Artera,,,,,,,,Series B-Growth,AI-powered patient communication virtual agents
company_Sixfold,Company,Sixfold,,,,,,,,Early-stage,AI platform for insurance risk evaluation and pricing
company_Cytora,Company,Cytora,,,,,,,,Acquired (by Applied Systems),"Generative AI platform for commercial insurance risk
digitization"
company_GSMA,Company,GSMA,,,,,,,,,"Mobile industry association developing AI applications and
systems for telecommunications networks"
company_Flora_Fauna_AI,Company,Flora Fauna AI,,,,,,,,Series B,Creative AI tools with agentic workflows
company_Thomson_Reuters,Company,Thomson Reuters,,,,,,,,Public,Professional information and legal services software
company_Re_Build_Manufacturing,Company,Re:Build Manufacturing,,,,,,,,Growth stage (backed by parent company with spinout potential),"AI-powered platform for engineering services and
manufacturing collaboration"
company_Cordial,Company,Cordial,,,,,,,,Series B,Marketing automation and customer engagement platform
company_Reedsy,Company,Reedsy,,,,,,,,Series B,Publishing platform and marketplace for authors
company_Nisos,Company,Nisos,,,,,,,,,Human risk management and threat intelligence
company_Foundation_Health,Company,Foundation Health,,,,,,,,Seed,AI-powered digital pharmacy platform transforming healthcare
company_Cracken,Company,Cracken,,,,,,,,Series B,Agentic AI copilot for cybersecurity
company_Datadog,Company,Datadog,,,,,,,,Public,Cloud infrastructure monitoring and observability platform
company_Vanta,Company,Vanta,,,,,,,,Series B,Trust management and security compliance platform
company_Headway,Company,Headway,,,,,,,,Series D,Mental health care software platform
company_Udacity,Company,Udacity,,,,,,,,Acquired (Accenture company),Online technical education platform for AI/ML
company_Calix,Company,Calix,,,,,,,,Public,"Broadband cloud software and AI solutions for service
providers"
company_Planera,Company,Planera,,,,,,,,,AI-powered construction planning and scheduling
company_Junior,Company,Junior,,,,,,,,Series A,"LLM-powered investment research tools for private market
investors"
company_Coverbase,Company,Coverbase,,,,,,,,Seed,AI-driven third-party risk management platform
company_n8n,Company,n8n,,,,,,,,Series C,Open workflow orchestration platform for AI automation
company_Pathwork,Company,Pathwork,,,,,,,,Series A,AI-native insurance workflow automation platform
company_sciemo,Company,sciemo,,,,,,,,Series A,AI platform for consumer goods supply chain optimization
company_Skedda,Company,Skedda,,,,,,,,,"Workplace management platform with booking, analytics, and
integrations"
company_proSapient,Company,proSapient,,,,,,,,,"Expert network platform for consulting and private equity
firms"
company_DISQO,Company,DISQO,,,,,,,,,Ad measurement and analytics platform
company_Natera,Company,Natera,,,,,,,,Public,Genetic testing and diagnostics using cell-free DNA
company_Euphoric,Company,Euphoric,,,,,,,,Seed,AI-first employee benefits administration software
company_Crunchyroll,Company,Crunchyroll,,,,,,,,Public,Global anime streaming platform
company_Valence,Company,Valence,,,,,,,,Series B,AI-native coaching platform for enterprise
company_Solirius_Consulting,Company,Solirius Consulting,,,,,,,,,Technical consultancy and application delivery
company_Weave,Company,Weave,,,,,,,,,
company_Dataminr,Company,Dataminr,,,,,,,,"Series D+ (Public company-equivalent, founded 2009)","Real-time event detection and AI-powered intelligence
platform for early risk and threat discovery"
company_Bluefish,Company,Bluefish,,,,,,,,Seed,AI-powered marketing and advertising platform
company_SumUp,Company,SumUp,,,,,,,,Series B+,Fintech payments and financial tools for small businesses
company_Convatec,Company,Convatec,,,,,,,,Public,Medical products and technologies for chronic conditions
company_Ascent_io,Company,Ascent.io,,,,,,,,,Digital transformation and analytics consulting
company_Regard,Company,Regard,,,,,,,,Series B,AI-powered proactive healthcare documentation platform
company_Forum_Ventures,Company,Forum Ventures,,,,,,,,Venture-backed (Forum Ventures),AI-native hybrid law firm for startups
company_SumerSports,Company,SumerSports,,,,,,,,,Football intelligence technology for NFL and NCAA
company_LiveRamp,Company,LiveRamp,,,,,,,,Public,Data collaboration platform for identity and customer data
company_dentsu,Company,dentsu,,,,,,,,Public,Global advertising and marketing agency network
company_Pulley,Company,Pulley,,,,,,,,Series B,AI-native equity and cap table management
company_Cambiar_Education,Company,Cambiar Education,,,,,,,,Series B,K-12 education nonprofit venture studio
company_YouGov,Company,YouGov,,,,,,,,Public,Market research and opinion polling
company_BetterHelp,Company,BetterHelp,,,,,,,,Series B+ (public company via Teladoc Health),Online therapy and mental health care platform
company_AssemblyAI,Company,AssemblyAI,,,,,,,,Series C+,Speech AI models for voice applications
company_Atlassian,Company,Atlassian,,,,,,,,Public,Team collaboration and project management software
company_Celonis,Company,Celonis,,,,,,,,Public,Process Intelligence and process mining SaaS platform
company_Zapier,Company,Zapier,,,,,,,,Series D+,Automation platform and AI orchestration
company_Mural,Company,Mural,,,,,,,,,AI-powered visual collaboration platform
company_DeepL,Company,DeepL,,,,,,,,"Growth-stage (doubled in size nearly every year, 100K+ customers)",Language AI platform for translation and communication
company_NewDay,Company,NewDay,,,,,,,,,Financial services and credit solutions
company_Consumer_Reports,Company,Consumer Reports,,,,,,,,,Independent nonprofit consumer advocacy organization
company_AHEAD,Company,AHEAD,,,,,,,,,"Builds platforms for digital business and digital
transformation"
company_Storable,Company,Storable,,,,,,,,,"Property management software for self-storage, marine, and
RV industries"
company_LPL_Financial,Company,LPL Financial,,,,,,,,Public,Wealth management and financial services
company_Genies,Company,Genies,,,,,,,,"Series C+ (well-funded, $200M raised)","AI avatar technology and user-generated content platform for
digital experiences"
company_Arc_joinarc_com,Company,Arc (joinarc.com),,,,,,,,Series A,AI-native business cash management platform
company_Abnormal_Security,Company,Abnormal Security,,,,,,,,Series C,AI-powered email and SaaS cybersecurity
company_South_Geeks,Company,South Geeks,,,,,,,,,"Commercial real estate technology platform for brokers with
automated document workflows and AI-driven analysis"
company_World_Wide_Technology,Company,World Wide Technology,,,,,,,,Public,"Global technology solutions provider for AI and digital
transformation"
company_Horizons,Company,Horizons,,,,,,,,,"Workforce management platform for global payroll, benefits,
taxes, and compliance"
company_Newton_Research,Company,Newton Research,,,,,,,,Seed,AI agents for marketing analytics
company_Talkspace,Company,Talkspace,,,,,,,,unknown,Online therapy and telehealth platform
company_Omni_omni_co,Company,Omni (omni.co),,,,,,,,Series B,Business intelligence and embedded analytics platform
company_Aledade,Company,Aledade,,,,,,,,,
company_VCU_Health,Company,VCU Health,,,,,,,,,Healthcare AI solutions and clinical decision support
company_Agility_Robotics,Company,Agility Robotics,,,,,,,,,Bipedal robots for workplace automation
company_Spotify,Company,Spotify,,,,,,,,Public,Audio streaming and digital music platform
company_Quadrivia_AI,Company,Quadrivia AI,,,,,,,,,Healthcare AI assistant for clinicians
company_Databricks,Company,Databricks,,,,,,,,Public,Data and AI cloud platform
company_Clarium,Company,Clarium,,,,,,,,Series A,AI-powered healthcare workflow automation platform
company_Metova_Inc,Company,"Metova, Inc.",,,,,,,,,Accounting software for Mexico
company_Blooming_Health,Company,Blooming Health,,,,,,,,venture-backed,Health tech platform for social care navigation
company_PAR_Technology,Company,PAR Technology,,,,,,,,Public,Restaurant technology and software solutions
company_Vetcove,Company,Vetcove,,,,,,,,Series B,Veterinary software and procurement marketplace
company_Q_Centrix,Company,Q-Centrix,,,,,,,,Growth organization (positioned for continued growth),Clinical data management solutions for healthcare
company_Divergent,Company,Divergent,,,,,,,,,"AI-powered end-to-end manufacturing system for automotive
and aerospace"
company_S_P_Global,Company,S&P Global,,,,,,,,Public,"Credit ratings, benchmarks, analytics, and workflow
solutions for global capital markets"
company_Applico_Capital,Company,Applico Capital,,,,,,,,Series B,Venture capital building B2B distribution tech platform
company_Tomoro,Company,Tomoro,,,,,,,,Series A,Generative AI solutions for enterprise
company_TWG_Global,Company,TWG Global,,,,,,,,,"AI-first business transformation across financial services,
insurance, technology, media, and sports"
company_DataSite,Company,DataSite,,,,,,,,,AI platform for investment management and dealmaking
company_CoreStory,Company,CoreStory,,,,,,,,early-stage startup,"AI-powered legacy code intelligence and modernization
platform"
company_Neo4j,Company,Neo4j,,,,,,,,Series F,Graph intelligence platform for AI and knowledge graphs
company_Cornspring,Company,Cornspring,,,,,,,,Startup,AI-driven family office fintech platform
company_TLDR,Company,TLDR,,,,,,,,Bootstrapped and profitable startup,Tech newsletter network with 7M subscribers
company_Mozilla,Company,Mozilla,,,,,,,,Public,Privacy-focused web browser and open-source software
company_Lorikeet,Company,Lorikeet,,,,,,,,Series B,"AI-powered customer support automation for complex
businesses"
company_JetBrains,Company,JetBrains,,,,,,,,Public,Developer tools and IDEs with AI features
company_Moment,Company,Moment,,,,,,,,Series B,Next-generation trading and portfolio management technology
company_Modern_Health,Company,Modern Health,,,,,,,,Series B (Unicorn),Mental health benefits platform for employers
company_Scalable_Capital,Company,Scalable Capital,,,,,,,,Series B or later,Digital investment and banking platform
company_Voyager_Technologies,Company,Voyager Technologies,,,,,,,,,"Defense, national security, and space technology"
company_Blackbird_AI,Company,Blackbird.AI,,,,,,,,Series B+,AI-powered narrative and risk intelligence platform
company_Candid_Health,Company,Candid Health,,,,,,,,Series B+,Healthcare revenue cycle automation
company_CareSource,Company,CareSource,,,,,,,,Public,Healthcare insurance and managed care
company_OneStudyTeam,Company,OneStudyTeam,,,,,,,,,Cloud-based platform for clinical trial management
company_TIDAL,Company,TIDAL,,,,,,,,Public,Music streaming platform for artists
company_Hinge,Company,Hinge,,,,,,,,Public,Dating app connecting people
company_Roboflow,Company,Roboflow,,,,,,,,Series B,Computer vision tools and AI platform
company_Finite_State,Company,Finite State,,,,,,,,Series B,"Cybersecurity platform for connected devices and supply
chains"
company_Socure,Company,Socure,,,,,,,,Series D,Identity verification and fraud prevention platform
company_Lendable,Company,Lendable,,,,,,,,Series C+ / Unicorn,Fintech lending platform and consumer finance
company_Metronome,Company,Metronome,,,,,,,,Series B+,Usage-based billing platform for software companies
company_WISEcode,Company,WISEcode,,,,,,,,well-funded startup,AI-powered personalized nutrition platform
company_SmartRecruiters,Company,SmartRecruiters,,,,,,,,Public,AI-powered hiring platform and recruiting software
company_Cambium_Learning_Group,Company,Cambium Learning Group,,,,,,,,Public,Educational technology and online assessment systems
company_Hewlett_Packard_Enterprise,Company,Hewlett Packard Enterprise,,,,,,,,Public,"Edge-to-cloud computing solutions, HPC systems, and
enterprise infrastructure"
company_WorkWhile,Company,WorkWhile,,,,,,,,Series A,AI-powered hourly labor marketplace platform
company_Rula,Company,Rula,,,,,,,,Series B,Mental health platform with AI-assisted therapy
company_Magna_Legal_Services,Company,Magna Legal Services,,,,,,,,,End-to-end legal support services
company_Alteryx,Company,Alteryx,,,,,,,,Public,Analytics and data automation platform
company_Finn_Partners,Company,Finn Partners,,,,,,,,Public,Public relations and marketing communications agency
company_hims_hers,Company,hims & hers,,,,,,,,Public,Health and wellness platform with personalized healthcare
company_Zip_Co,Company,Zip Co,,,,,,,,Public,Fintech digital payment services and point-of-sale credit
company_Nelly_Solutions,Company,Nelly Solutions,,,,,,,,Series B,"AI-enabled fintech for healthcare and medical practice
management"
company_Cresta,Company,Cresta,,,,,,,,,AI-powered contact center intelligence platform
company_Citi,Company,Citi,,,,,,,,Public,Global banking and financial services
company_Mitratech,Company,Mitratech,,,,,,,,,"Legal, Risk, Compliance, and HR software"
company_WorkWave,Company,WorkWave,,,,,,,,,"Decision intelligence and data-driven products for field
service and workforce management"
company_Point72,Company,Point72,,,,,,,,Public,Global asset management and financial investment
company_Jellyfish,Company,Jellyfish,,,,,,,,growth-stage startup,"Engineering productivity measurement platform for AI-
integrated teams"
company_Five9,Company,Five9,,,,,,,,Public,Cloud contact center software platform
company_8am_Formerly_AffiniPay,Company,8am (Formerly AffiniPay),,,,,,,,Public/Established,"Professional business platform for legal and accounting
professionals"
company_FlowFuse,Company,FlowFuse,,,,,,,,,FlowFuse platform for applied AI solutions
company_Flo_Health_Inc,Company,Flo Health Inc.,,,,,,,,Series B,Digital health app for female health and wellness
company_Snap_Inc,Company,Snap Inc.,,,,,,,,Public,Camera-based social media and augmented reality
company_Grafana_Labs,Company,Grafana Labs,,,,,,,,Series B+,Open-source observability and monitoring platform
company_LM_Studio,Company,LM Studio,,,,,,,,Seed,Building creation tools for local AI
company_Cinder,Company,Cinder,,,,,,,,Series A,"AI-powered trust and safety platform for protecting online
interaction integrity"
company_Influur,Company,Influur,,,,,,,,Series A,Autonomous AI agent for influencer marketing
company_MetroStar,Company,MetroStar,,,,,,,,,Technology services and consulting for government
company_Mogul_Co,Company,Mogul & Co,,,,,,,,Series B,Media intelligence and predictive analytics platform
company_Poggio_Labs,Company,Poggio Labs,,,,,,,,Series A,AI-powered account intelligence for revenue teams
company_Tenex_tenex_co,Company,Tenex (tenex.co),,,,,,,,,"AI-powered software development agency building AI
strategies and solutions for businesses"
company_LSEG_London_Stock_Exchange_Group,Company,LSEG (London Stock Exchange Group),,,,,,,,Public,Global financial markets infrastructure and data provider
company_Gizmo,Company,Gizmo,,,,,,,,Series A,AI-powered gamified learning platform
company_Prompt_Therapy_Solutions_Inc,Company,Prompt Therapy Solutions Inc,,,,,,,,Series A,B2B enterprise software for rehab therapy
company_CSquared_Labs,Company,CSquared Labs,,,,,,,,,LLM and agentic AI systems
company_Foxelli_Group,Company,Foxelli Group,,,,,,,,"Growth-stage (10 years in business, $20M+ annual revenue)",D2C e-commerce brands with AI-powered marketing tools
company_Staffbase,Company,Staffbase,,,,,,,,Unicorn,AI-native employee experience platform
company_Instrumentl,Company,Instrumentl,,,,,,,,"Series B+ (hyper growth, YC-backed, cash flow positive, doubling YoY, 4,000+ clients)",Grant discovery and management platform for nonprofits
company_Outreach,Company,Outreach,,,,,,,,Series D+,AI Revenue Workflow Platform for sales teams
company_Anyscale,Company,Anyscale,,,,,,,,Series B,Distributed computing platform for scalable AI/ML
company_MixMode,Company,MixMode,,,,,,,,Series B,AI-powered cybersecurity threat detection
company_Better_Half,Company,Better Half,,,,,,,,Seed,Trustworthy AI for high-stakes relational domains
company_Celara,Company,Celara,,,,,,,,,Enterprise restaurant technology software
company_Circle_so,Company,Circle.so,,,,,,,,,All-in-one platform for online communities
company_Braintrust,Company,Braintrust,,,,,,,,,"AI observability platform for evals and production
monitoring"
company_Vellum,Company,Vellum,,,,,,,,Series A,AI agent platform for non-technical users
company_Informa,Company,Informa,,,,,,,,Public (FTSE 100),"Live events and data-driven services for specialist
knowledge sharing"
company_Everway,Company,Everway,,,,,,,,,Neurotechnology software for education and accessibility
company_Ohme,Company,Ohme,,,,,,,,Scale-up,"Integrated hardware/software smart-grid platform for
residential EV charging"
company_FirmPilot,Company,FirmPilot,,,,,,,,,AI-powered business automation systems using LLMs
company_Invisible_Technologies,Company,Invisible Technologies,,,,,,,,"Series B equivalent (raised $100M growth capital in September 2025, profitable for over half a decade with $134M revenue)","End-to-end AI platform for enterprise workflow automation,
data structuring, and agentic AI solutions"
company_CrowdStrike,Company,CrowdStrike,,,,,,,,Public,AI-native cybersecurity platform
company_System1,Company,System1,,,,,,,,Public,AI Agent-powered consumer products
company_Elixirr,Company,Elixirr,,,,,,,,,AI consulting and platforms for enterprise transformation
company_Bee_Techy,Company,Bee Techy,,,,,,,,,Software development agency for startups and enterprises
company_Delinea,Company,Delinea,,,,,,,,,"Identity security and authorization platform using AI-
powered intelligence"
company_PointClickCare,Company,PointClickCare,,,,,,,,,GenAI platform for healthcare workflow automation
company_Atomicwork,Company,Atomicwork,,,,,,,,,Enterprise AI workflow automation and intelligent assistants
company_GetYourGuide,Company,GetYourGuide,,,,,,,,Series C+,Travel experiences booking platform
company_Capital_Technology_Group,Company,Capital Technology Group,,,,,,,,,"IT consulting and digital transformation for federal and
commercial clients"
company_EvolutionIQ,Company,EvolutionIQ,,,,,,,,Series B,AI-powered insurance claims management platform
company_Anthropic,Company,Anthropic,,,,,,,,"Public Benefit Corporation (Public Benefit Corp, likely Series C+)","Building safe, beneficial, steerable AI systems"
company_Writer,Company,Writer,,,,,,,,Series B or later,Enterprise generative AI platform for building AI agents
company_ghSMART,Company,ghSMART,,,,,,,,,Leadership advisory and talent consulting
company_Conversica,Company,Conversica,,,,,,,,,AI-powered customer engagement solutions
company_Adevinta,Company,Adevinta,,,,,,,,Public,Global online classifieds marketplace
company_Encord,Company,Encord,,,,,,,,Series B,"AI infrastructure and data quality platform for computer
vision and Physical AI"
company_AutoScout24,Company,AutoScout24,,,,,,,,,Online automotive marketplace platform
company_P_1_AI,Company,P-1 AI,,,,,,,,Seed,Building an engineering AGI for physical product design
company_Genesys,Company,Genesys,,,,,,,,Public,AI-powered customer experience orchestration platform
company_ClickUp,Company,ClickUp,,,,,,,,Series B,AI-powered productivity and workspace platform
company_Pear_VC,Company,Pear VC,,,,,,,,Seed,AI-native platform for pharma and biotech workflows
company_Melotech,Company,Melotech,,,,,,,,Series A,AI-powered media and entertainment content platform
company_SandboxAQ,Company,SandboxAQ,,,,,,,,Series B,"AI solutions with Large Quantitative Models for life
sciences, financial services, navigation, and cybersecurity"
company_boam,Company,boam,,,,,,,,,"Managed AI data solutions transforming unstructured data
into structured business intelligence"
company_Orbital,Company,Orbital,,,,,,,,,AI-powered commercial real estate law and due diligence
company_Outsmart,Company,Outsmart,,,,,,,,Seed/Series A,"Reimagining higher education through AI-powered learning
experiences"
company_YLD,Company,YLD,,,,,,,,,"Software engineering, product design, and data consultancy"
company_PlanHub,Company,PlanHub,,,,,,,,Series B or later,"Pre-construction SaaS platform and marketplace for
commercial construction"
company_Snowflake,Company,Snowflake,,,,,,,,Public,AI Data Cloud platform and enterprise data management
company_Basis,Company,Basis,,,,,,,,,"Software for automating digital media operations and
programmatic advertising"
company_Improvado,Company,Improvado,,,,,,,,Series A,AI-powered marketing intelligence and reporting platform
company_LendingTree,Company,LendingTree,,,,,,,,Public,Online lending marketplace connecting consumers with lenders
company_Ovative_Group,Company,Ovative Group,,,,,,,,,Full-funnel media measurement and MarTech platform
company_Together_AI,Company,Together AI,,,,,,,,Series A,Open-source AI research and infrastructure
company_Tidal_Financial_Group,Company,Tidal Financial Group,,,,,,,,,ETF investment and technology platform
company_GE_Healthcare,Company,GE Healthcare,,,,,,,,Public,Medical technology and digital solutions
company_Accellor,Company,Accellor,,,,,,,,,"AI-first digital transformation partner delivering
enterprise AI solutions, data platforms, and product
engineering"
company_Kiddom,Company,Kiddom,,,,,,,,,"Educational platform for curriculum management and
personalized learning"
company_Prokeep,Company,Prokeep,,,,,,,,Series A,Order automation platform for distributors
company_Xenon_Seven,Company,Xenon Seven,,,,,,,,,IT solutions development and on-demand resources
company_Multiverse,Company,Multiverse,,,,,,,,Series D,AI and tech upskilling platform for workforce development
company_Homebound,Company,Homebound,,,,,,,,Series B+,Vertical AI for residential construction
company_NBCUniversal,Company,NBCUniversal,,,,,,,,Public,Global media and entertainment company
company_PA_Consulting,Company,PA Consulting,,,,,,,,,"Global consulting firm delivering digital and data solutions
across consumer, defense, energy, financial services,
government, health, and transport sectors"
company_Genomenon,Company,Genomenon,,,,,,,,,"AI-driven biomedical intelligence for precision medicine,
rare disease diagnosis, and oncology"
company_ArangoDB,Company,ArangoDB,,,,,,,,Series B,"AI data platform with graph-based Contextual AI and multi-
model database"
company_Precision_Medicine_Group,Company,Precision Medicine Group,,,,,,,,,Precision medicine and healthcare solutions
company_ConnectWise,Company,ConnectWise,,,,,,,,Public,"Business management software for technology solution
providers"
company_Ethos,Company,Ethos,,,,,,,,Series C,Life insurance technology and digital platform
company_Northbeam,Company,Northbeam,,,,,,,,Series B,Marketing intelligence platform for eCommerce brands
company_Optum,Company,Optum,,,,,,,,Public,Healthcare technology and AI/ML solutions
company_NewRocket,Company,NewRocket,,,,,,,,,"Elite ServiceNow Partner implementing AI-powered enterprise
workflow solutions"
company_BJAK,Company,BJAK,,,,,,,,,"Building proactive AI systems that carry work forward across
conversations, tools, and time"
company_Teneo,Company,Teneo,,,,,,,,,Global CEO advisory and consulting firm
company_Red_Hat,Company,Red Hat,,,,,,,,Public,"Enterprise open source software solutions for Linux, cloud,
containers, and Kubernetes"
company_Harvard_Business_Publishing,Company,Harvard Business Publishing,,,,,,,,,Management education and publishing
company_Flatiron_School,Company,Flatiron School,,,,,,,,Series B or later,Tech education and bootcamp programs
company_Standard_Bots,Company,Standard Bots,,,,,,,,,Robotic automation with AI integration
company_Oscar_Health,Company,Oscar Health,,,,,,,,Public,Health insurance technology platform
company_Loop_AI_Delivery_Intelligence_Platform,Company,Loop AI - Delivery Intelligence Platform,,,,,,,,"Seed/Series A (founded 2022, startup)",Delivery Intelligence Platform for food-tech brands
company_Future_futureplc_com,Company,Future (futureplc.com),,,,,,,,Public,Global specialist media and content publishing
company_Sirona_Medical,Company,Sirona Medical,,,,,,,,Series B,AI-powered operating system for radiology workflows
company_Sumo_Logic,Company,Sumo Logic,,,,,,,,Public,Cloud-native log analytics and security
company_Strike_simplistic_com,Company,Strike (simplistic.com),,,,,,,,Series B,Bitcoin payments and financial services
company_Counsel_Group_Frankfurt,Company,Counsel Group Frankfurt,,,,,,,,,AI/ML solutions for banking sector
company_PDQ,Company,PDQ,,,,,,,,Growth (Private equity backed),Device management software and IT automation SaaS
company_Abstra,Company,Abstra,,,,,,,,,Nearshore Tech Talent services company
company_Galileo,Company,Galileo,,,,,,,,"Series B+ (backed by top-tier investors, first 100 employees, multiple offices, Fortune 10 clients)",AI observability and runtime protection platform
company_PactFi,Company,PactFi,,,,,,,,Series B,Secure infrastructure for private credit transactions
company_Epistemix,Company,Epistemix,,,,,,,,Series B,"Simulation and modeling platform for forecasting outcomes
and risk"
company_Qumis,Company,Qumis,,,,,,,,Series A,AI platform for insurance policy interpretation
company_Kraken,Company,Kraken,,,,,,,,Public,Smart energy operating system and platform
company_Hercules_AI,Company,Hercules AI,,,,,,,,,"AI platform for automating finance and operations data
validation and verification"
company_MVF,Company,MVF,,,,,,,,,"Building AI agents for business operations and customer
optimization"
company_OakNorth,Company,OakNorth,,,,,,,,,AI-powered bank for ambitious businesses
company_TensorOps,Company,TensorOps,,,,,,,,,"Applied machine learning and AI studio building production-
grade ML systems"
company_Gusto,Company,Gusto,,,,,,,,"Series D+ (likely Series D or E based on scale: 400K+ SMB customers, 500+ employees)","Payroll, benefits, and HR platform for small businesses"
company_Rubrik,Company,Rubrik,,,,,,,,Public,"Cyber resilience and AI operations for enterprise data
protection"
company_Doma,Company,Doma,,,,,,,,,Real estate closing and insurance technology solutions
company_AI_Technology_Partners,Company,AI Technology Partners,,,,,,,,,Generative AI solutions and managed services
company_BNSF_Railway,Company,BNSF Railway,,,,,,,,Public,Freight rail transportation and logistics
company_Numeral,Company,Numeral,,,,,,,,Series B,Sales tax compliance automation for e-commerce
company_Solva,Company,Solva,,,,,,,,Y Combinator S25,AI for insurance claims processing
company_Bullish,Company,Bullish,,,,,,,,Public,Institutional digital asset exchange platform
company_GrayMatter_Robotics,Company,GrayMatter Robotics,,,,,,,,Series B,"AI-powered robotics for automated surface finishing in
manufacturing"
company_Lookout,Company,Lookout,,,,,,,,,Endpoint to cloud security platform
company_Cyberhaven,Company,Cyberhaven,,,,,,,,Series B or later,AI-enabled data security and DLP
company_Seek_seekinsights_com,Company,Seek (seekinsights.com),,,,,,,,,Marketplace for data apps and analytics platform
company_Pragmatike,Company,Pragmatike,,,,,,,,Seed,GenAI startup building enterprise AI products
company_Waymo,Company,Waymo,,,,,,,,Public,Autonomous driving technology company
company_OneMagnify,Company,OneMagnify,,,,,,,,Public,Performance marketing and data analytics
company_Mastercard,Company,Mastercard,,,,,,,,Public,Global digital payments technology company
company_Chainguard,Company,Chainguard,,,,,,,,,"Secure software development and deployment, software supply
chain security"
company_Beckman_Coulter_Diagnostics,Company,Beckman Coulter Diagnostics,,,,,,,,Public,"Life sciences, diagnostics, and biotechnology instruments"
company_Danaher_Corporation,Company,Danaher Corporation,,,,,,,,Public,"Life sciences, diagnostics, and biotechnology technology"
company_Inari_Medical,Company,Inari Medical,,,,,,,,Public,Medical device technology for surgery and intervention
company_Howden_Re,Company,Howden Re,,,,,,,,Public,Global insurance group with employee ownership
company_OutSystems,Company,OutSystems,,,,,,,,Series E+,Low-code AI-powered application development platform
company_Teladoc_Health,Company,Teladoc Health,,,,,,,,Public,Virtual care and telehealth platforms
company_Uniphore,Company,Uniphore,,,,,,,,Pre-IPO,Enterprise B2B AI platform for customer experience
company_FGS_Global,Company,FGS Global,,,,,,,,Public,Stakeholder strategy and corporate communications PR firm
company_esure_Group,Company,esure Group,,,,,,,,Public,Home and Motor Insurance
company_Coinbase,Company,Coinbase,,,,,,,,Public,Cryptocurrency exchange and onchain platform
company_Wasabi_Technologies,Company,Wasabi Technologies,,,,,,,,Series B+,Hot cloud storage with disruptive pricing
company_NinjaTech_AI,Company,NinjaTech AI,,,,,,,,pre-Series A,Autonomous AI agents platform with full OS capabilities
company_Carrum_Health,Company,Carrum Health,,,,,,,,Series B,"Digital health platform transforming healthcare payment and
delivery through Centers of Excellence"
company_Cybermedia_Technologies_CTEC,Company,Cybermedia Technologies (CTEC),,,,,,,,Growth stage,"Federal government digital transformation and IT
modernization"
company_Castor,Company,Castor,,,,,,,,Series B,Clinical trial platform accelerating medical research
company_IG_Group,Company,IG Group,,,,,,,,Public (FTSE250),Financial services trading platform technology
company_Cority,Company,Cority,,,,,,,,Public,Enterprise EHS SaaS platform
